"INDICATOR","HFA_357"

"HFA_357","Incidence of cancer per 100 000, by sex"

"UNIT_TYPE","Unit"
"CASES_100K","cases per 100 000 population"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"
"JMF","Joint Monitoring Framework (JMF)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"","EU_BEFORE_MAY2004","ALL","2011","575.67"
"","EU_BEFORE_MAY2004","ALL","2012","572.42"
"","EU_BEFORE_MAY2004","ALL","2013","580.7"
"","EU_BEFORE_MAY2004","ALL","2014","588.73"
"","EU_BEFORE_MAY2004","ALL","2015","592.86"
"","EU_BEFORE_MAY2004","ALL","2016","597.18"
"","EU_BEFORE_MAY2004","ALL","2017","593.01"
"","EU_BEFORE_MAY2004","ALL","2018","589.26"
"","EU_BEFORE_MAY2004","ALL","2019","592.31"
"","EU_BEFORE_MAY2004","ALL","2020","570.99"
"","EU_MEMBERS","ALL","1980","324.97"
"","EU_MEMBERS","ALL","1981","326.56"
"","EU_MEMBERS","ALL","1982","330.12"
"","EU_MEMBERS","ALL","1983","334.4"
"","EU_MEMBERS","ALL","1984","337.04"
"","EU_MEMBERS","ALL","1985","340.16"
"","EU_MEMBERS","ALL","1986","342.33"
"","EU_MEMBERS","ALL","1987","345.79"
"","EU_MEMBERS","ALL","1988","348.69"
"","EU_MEMBERS","ALL","1989","349.05"
"","EU_MEMBERS","ALL","1990","349.83"
"","EU_MEMBERS","ALL","1991","356.63"
"","EU_MEMBERS","ALL","1992","366.35"
"","EU_MEMBERS","ALL","1993","372.36"
"","EU_MEMBERS","ALL","1994","381.51"
"","EU_MEMBERS","ALL","1995","387.47"
"","EU_MEMBERS","ALL","1996","398.69"
"","EU_MEMBERS","ALL","1997","408.37"
"","EU_MEMBERS","ALL","1998","420.62"
"","EU_MEMBERS","ALL","1999","438.44"
"","EU_MEMBERS","ALL","2000","448.83"
"","EU_MEMBERS","ALL","2001","461.66"
"","EU_MEMBERS","ALL","2002","474.12"
"","EU_MEMBERS","ALL","2003","488.14"
"","EU_MEMBERS","ALL","2004","497.85"
"","EU_MEMBERS","ALL","2005","505.77"
"","EU_MEMBERS","ALL","2006","514.55"
"","EU_MEMBERS","ALL","2007","525.94"
"","EU_MEMBERS","ALL","2008","538.65"
"","EU_MEMBERS","ALL","2009","544.97"
"","EU_MEMBERS","ALL","2010","548.57"
"","EU_MEMBERS","ALL","2011","559.94"
"","EU_MEMBERS","ALL","2012","561.53"
"","EU_MEMBERS","ALL","2013","567.92"
"","EU_MEMBERS","ALL","2014","581.01"
"","EU_MEMBERS","ALL","2015","587.15"
"","EU_MEMBERS","ALL","2016","592.62"
"","EU_MEMBERS","ALL","2017","592.21"
"","EU_MEMBERS","ALL","2018","590.61"
"","EU_MEMBERS","ALL","2019","597.04"
"","EU_MEMBERS","ALL","2020","572.2"
"FIN","","ALL","1970","248.75"
"FIN","","ALL","1971","260.79"
"FIN","","ALL","1972","262.3"
"FIN","","ALL","1973","262.27"
"FIN","","ALL","1974","264.59"
"FIN","","ALL","1975","270.66"
"FIN","","ALL","1976","283.2"
"FIN","","ALL","1977","289.73"
"FIN","","ALL","1978","295.15"
"FIN","","ALL","1979","303.17"
"FIN","","ALL","1980","312.17"
"FIN","","ALL","1981","313.85"
"FIN","","ALL","1982","321.53"
"FIN","","ALL","1983","325.96"
"FIN","","ALL","1984","328.4"
"FIN","","ALL","1985","334.93"
"FIN","","ALL","1986","346.06"
"FIN","","ALL","1987","353.6"
"FIN","","ALL","1988","353.12"
"FIN","","ALL","1989","350.68"
"FIN","","ALL","1990","357.41"
"FIN","","ALL","1991","369.07"
"FIN","","ALL","1992","381.52"
"FIN","","ALL","1993","384.47"
"FIN","","ALL","1994","400"
"FIN","","ALL","1995","405.22"
"FIN","","ALL","1996","427.4"
"FIN","","ALL","1997","429.14"
"FIN","","ALL","1998","438.15"
"FIN","","ALL","1999","440.13"
"FIN","","ALL","2000","449.59"
"FIN","","ALL","2001","455.94"
"FIN","","ALL","2002","469.39"
"FIN","","ALL","2003","479.76"
"FIN","","ALL","2004","508.48"
"FIN","","ALL","2005","518.5"
"FIN","","ALL","2006","519.57"
"FIN","","ALL","2007","511.41"
"FIN","","ALL","2008","525.18"
"FIN","","ALL","2009","549.09"
"FIN","","ALL","2010","557.41"
"FIN","","ALL","2011","566.82"
"FIN","","ALL","2012","569.45"
"FIN","","ALL","2013","593.49"
"FIN","","ALL","2014","598.39"
"FIN","","ALL","2015","619.52"
"FIN","","ALL","2016","635.66"
"FIN","","ALL","2017","636.49"
"FIN","","ALL","2018","639.64"
"FIN","","ALL","2019","656.82"
"FIN","","ALL","2020","640.34"
"FIN","","ALL","2021","660.51"
"FIN","","ALL","2022","631.95"
"FRA","","ALL","1990","390.53"
"FRA","","ALL","1995","412.44"
"FRA","","ALL","2000","472.45"
"FRA","","ALL","2005","523.61"
"FRA","","ALL","2010","568.07"
"FRA","","ALL","2011","578.1"
"FRA","","ALL","2012","558.89"
"FRA","","ALL","2015","597.87"
"FRA","","ALL","2017","617.92"
"FRA","","ALL","2018","590.71"
"GBR","","ALL","1980","385.93"
"GBR","","ALL","1981","396.22"
"GBR","","ALL","1982","400.77"
"GBR","","ALL","1983","404"
"GBR","","ALL","1984","409.84"
"GBR","","ALL","1985","408.2"
"GBR","","ALL","1986","421.76"
"GBR","","ALL","1987","434.47"
"GBR","","ALL","1988","478.34"
"GBR","","ALL","1989","471.73"
"GBR","","ALL","1990","480.54"
"GBR","","ALL","1991","485"
"GBR","","ALL","1992","507.51"
"GBR","","ALL","1993","506.12"
"GBR","","ALL","1994","518.24"
"GBR","","ALL","1995","520.68"
"GBR","","ALL","1996","524.59"
"GBR","","ALL","1997","533.34"
"GBR","","ALL","1998","450.63"
"GBR","","ALL","1999","457.08"
"GBR","","ALL","2000","461.59"
"GBR","","ALL","2001","462.61"
"GBR","","ALL","2002","460.71"
"GBR","","ALL","2003","466.8"
"GBR","","ALL","2004","477.21"
"GBR","","ALL","2005","482.23"
"GBR","","ALL","2006","487.04"
"GBR","","ALL","2007","491.55"
"GBR","","ALL","2008","506.45"
"GBR","","ALL","2009","520.15"
"GBR","","ALL","2010","523.37"
"GBR","","ALL","2011","529.57"
"GBR","","ALL","2012","533.72"
"GBR","","ALL","2013","551.22"
"GBR","","ALL","2014","556.76"
"GBR","","ALL","2015","557.49"
"GBR","","ALL","2016","557.97"
"GBR","","ALL","2017","511.8"
"GBR","","ALL","2018","505.07"
"GBR","","ALL","2019","492.47"
"GBR","","ALL","2020","432.29"
"GBR","","ALL","2021","489.98"
"GEO","","ALL","1980","105.6"
"GEO","","ALL","1981","122.65"
"GEO","","ALL","1982","111.24"
"GEO","","ALL","1983","119.77"
"GEO","","ALL","1984","128.51"
"GEO","","ALL","1985","130.13"
"GEO","","ALL","1986","133.27"
"GEO","","ALL","1987","131.84"
"GEO","","ALL","1988","136.28"
"GEO","","ALL","1989","130.73"
"GEO","","ALL","1990","128.52"
"GEO","","ALL","1991","118.36"
"GEO","","ALL","1992","83.07"
"GEO","","ALL","1993","70.79"
"GEO","","ALL","1994","72.48"
"GEO","","ALL","1995","65.5"
"GEO","","ALL","1996","73.5"
"GEO","","ALL","1997","95.35"
"GEO","","ALL","1998","102.04"
"GEO","","ALL","1999","98.96"
"GEO","","ALL","2000","97.25"
"GEO","","ALL","2001","113.39"
"GEO","","ALL","2002","122.38"
"GEO","","ALL","2003","121.3"
"GEO","","ALL","2004","132.6"
"GEO","","ALL","2005","138.6"
"GEO","","ALL","2006","140.97"
"GEO","","ALL","2007","115.28"
"GEO","","ALL","2008","129.16"
"GEO","","ALL","2009","128.23"
"GEO","","ALL","2010","125.93"
"GEO","","ALL","2011","94.84"
"GEO","","ALL","2012","94.24"
"GEO","","ALL","2013","110.09"
"GEO","","ALL","2014","129.6"
"GEO","","ALL","2015","298.9"
"GEO","","ALL","2016","287.74"
"GEO","","ALL","2017","275.8"
"GEO","","ALL","2018","287.1"
"GEO","","ALL","2019","305.91"
"GEO","","ALL","2020","270.58"
"GEO","","ALL","2021","281.29"
"GEO","","ALL","2022","291.9"
"HRV","","ALL","1980","284.98"
"HRV","","ALL","1981","287.28"
"HRV","","ALL","1982","287.41"
"HRV","","ALL","1983","282.95"
"HRV","","ALL","1984","296.52"
"HRV","","ALL","1985","304.89"
"HRV","","ALL","1986","305.08"
"HRV","","ALL","1987","297.84"
"HRV","","ALL","1988","299.07"
"HRV","","ALL","1989","310.71"
"HRV","","ALL","1990","325.76"
"HRV","","ALL","1991","295.98"
"HRV","","ALL","1992","300.47"
"HRV","","ALL","1993","315.34"
"HRV","","ALL","1994","311.62"
"HRV","","ALL","1995","337.56"
"HRV","","ALL","1996","354.28"
"HRV","","ALL","1997","364.2"
"HRV","","ALL","1998","366"
"HRV","","ALL","1999","452.13"
"HRV","","ALL","2000","453.31"
"HRV","","ALL","2001","434.26"
"HRV","","ALL","2002","445.47"
"HRV","","ALL","2003","446.67"
"HRV","","ALL","2004","439.29"
"HRV","","ALL","2005","465.61"
"HRV","","ALL","2006","453.31"
"HRV","","ALL","2007","473.99"
"HRV","","ALL","2008","476.54"
"HRV","","ALL","2009","517.42"
"HRV","","ALL","2010","511.25"
"HRV","","ALL","2011","537.07"
"HRV","","ALL","2012","545.86"
"HRV","","ALL","2013","550.82"
"HRV","","ALL","2014","555"
"HRV","","ALL","2015","565.24"
"HRV","","ALL","2016","570.96"
"HRV","","ALL","2017","616.8"
"HRV","","ALL","2018","636.48"
"HRV","","ALL","2019","631.68"
"HRV","","ALL","2020","580.48"
"HRV","","ALL","2021","640.22"
"HUN","","ALL","1980","215.37"
"HUN","","ALL","1985","277.05"
"HUN","","ALL","1990","270.92"
"HUN","","ALL","1991","263.13"
"HUN","","ALL","1992","269.61"
"HUN","","ALL","1993","269.25"
"HUN","","ALL","1994","270.41"
"HUN","","ALL","1995","245.32"
"HUN","","ALL","1996","315.19"
"HUN","","ALL","2001","720.2"
"HUN","","ALL","2002","738.87"
"HUN","","ALL","2003","847.3"
"HUN","","ALL","2004","806.16"
"HUN","","ALL","2005","816.12"
"HUN","","ALL","2006","820.94"
"HUN","","ALL","2007","804.82"
"HUN","","ALL","2008","883.26"
"HUN","","ALL","2009","845.22"
"HUN","","ALL","2010","806.06"
"HUN","","ALL","2011","860.52"
"HUN","","ALL","2012","923.04"
"HUN","","ALL","2013","947.84"
"HUN","","ALL","2014","964.87"
"HUN","","ALL","2015","987.39"
"HUN","","ALL","2016","1018.54"
"HUN","","ALL","2017","1019.45"
"HUN","","ALL","2018","974.91"
"HUN","","ALL","2019","998.39"
"HUN","","ALL","2020","862.35"
"HUN","","ALL","2021","887.86"
"HUN","","ALL","2022","952.33"
"IRL","","ALL","1994","344.43"
"IRL","","ALL","1995","334.88"
"IRL","","ALL","1996","343.21"
"IRL","","ALL","1997","350.79"
"IRL","","ALL","1998","350.46"
"IRL","","ALL","1999","353.83"
"IRL","","ALL","2000","368.28"
"IRL","","ALL","2001","373.05"
"IRL","","ALL","2002","389.77"
"IRL","","ALL","2003","387.15"
"IRL","","ALL","2004","402.17"
"IRL","","ALL","2005","392.26"
"IRL","","ALL","2006","394"
"IRL","","ALL","2007","410.23"
"IRL","","ALL","2008","420.21"
"IRL","","ALL","2009","433.74"
"IRL","","ALL","2010","446.75"
"IRL","","ALL","2011","453.32"
"IRL","","ALL","2012","453.29"
"IRL","","ALL","2013","460.14"
"IRL","","ALL","2014","462.19"
"IRL","","ALL","2015","474.82"
"IRL","","ALL","2016","481.8"
"IRL","","ALL","2017","487.89"
"IRL","","ALL","2018","497.95"
"IRL","","ALL","2019","505.35"
"IRL","","ALL","2020","466.85"
"IRL","","ALL","2021","505.46"
"ISL","","ALL","1981","293.32"
"ISL","","ALL","1982","308.55"
"ISL","","ALL","1983","305.01"
"ISL","","ALL","1984","323.18"
"ISL","","ALL","1985","304.88"
"ISL","","ALL","1986","323.18"
"ISL","","ALL","1987","330.13"
"ISL","","ALL","1988","351.36"
"ISL","","ALL","1989","350.55"
"ISL","","ALL","1990","360.3"
"ISL","","ALL","1991","348.11"
"ISL","","ALL","1992","340.87"
"ISL","","ALL","1993","350.64"
"ISL","","ALL","1994","339.47"
"ISL","","ALL","1995","378.23"
"ISL","","ALL","1996","408.7"
"ISL","","ALL","1997","382.04"
"ISL","","ALL","1998","411.26"
"ISL","","ALL","1999","395.77"
"ISL","","ALL","2000","407.61"
"ISL","","ALL","2001","414.31"
"ISL","","ALL","2002","416.96"
"ISL","","ALL","2003","417.25"
"ISL","","ALL","2004","431.67"
"ISL","","ALL","2005","439.73"
"ISL","","ALL","2006","450.16"
"ISL","","ALL","2007","444.13"
"ISL","","ALL","2008","453.73"
"ISL","","ALL","2009","464.85"
"ISL","","ALL","2010","472"
"ISL","","ALL","2011","475.84"
"ISL","","ALL","2012","479.24"
"ISL","","ALL","2013","482.45"
"ISL","","ALL","2014","475.68"
"ISL","","ALL","2015","479.73"
"ISL","","ALL","2016","494.01"
"ISL","","ALL","2017","490.39"
"ISL","","ALL","2018","483.1"
"ISL","","ALL","2019","485.08"
"ISL","","ALL","2020","487.91"
"ISL","","ALL","2021","492.59"
"ISL","","ALL","2022","490.05"
"ISR","","ALL","1980","228.56"
"ISR","","ALL","1981","226.4"
"ISR","","ALL","1982","223.01"
"ISR","","ALL","1983","214.56"
"ISR","","ALL","1984","235.27"
"ISR","","ALL","1985","228.24"
"ISR","","ALL","1986","228.88"
"ISR","","ALL","1987","230.77"
"ISR","","ALL","1988","232.53"
"ISR","","ALL","1989","255.65"
"ISR","","ALL","1990","277.93"
"ISR","","ALL","1991","280.38"
"ISR","","ALL","1992","289.65"
"ISR","","ALL","1993","299.29"
"ISR","","ALL","1994","310.87"
"ISR","","ALL","1995","311.33"
"ISR","","ALL","1996","305.27"
"ISR","","ALL","1997","319.84"
"ISR","","ALL","1998","332.74"
"ISR","","ALL","1999","341.29"
"ISR","","ALL","2000","344.72"
"ISR","","ALL","2001","363.33"
"ISR","","ALL","2002","352.44"
"ISR","","ALL","2003","357.94"
"ISR","","ALL","2004","353.87"
"ISR","","ALL","2005","360.47"
"ISR","","ALL","2006","371.41"
"ISR","","ALL","2007","380.05"
"ISR","","ALL","2008","377.87"
"ISR","","ALL","2009","370.31"
"ISR","","ALL","2010","374.13"
"ISR","","ALL","2011","363.98"
"ISR","","ALL","2012","371.54"
"ISR","","ALL","2013","373.45"
"ISR","","ALL","2014","383.98"
"ISR","","ALL","2015","377.75"
"ISR","","ALL","2016","377.99"
"ISR","","ALL","2017","353.1"
"ISR","","ALL","2018","366.83"
"ISR","","ALL","2019","358.03"
"ISR","","ALL","2020","346.14"
"ITA","","ALL","1970","235.49"
"ITA","","ALL","1971","242.84"
"ITA","","ALL","1972","250.67"
"ITA","","ALL","1973","258.44"
"ITA","","ALL","1974","263.15"
"ITA","","ALL","1975","269.7"
"ITA","","ALL","1976","276.1"
"ITA","","ALL","1977","282.73"
"ITA","","ALL","1978","289.64"
"ITA","","ALL","1979","296.93"
"ITA","","ALL","1980","304.5"
"ITA","","ALL","1981","311.88"
"ITA","","ALL","1982","323.42"
"ITA","","ALL","1983","331.27"
"ITA","","ALL","1984","338.48"
"ITA","","ALL","1985","346.78"
"ITA","","ALL","1986","355.04"
"ITA","","ALL","1987","363.61"
"ITA","","ALL","1988","372.82"
"ITA","","ALL","1989","382.19"
"ITA","","ALL","1990","391.81"
"ITA","","ALL","1991","405.34"
"ITA","","ALL","1992","419.74"
"ITA","","ALL","1993","429.84"
"ITA","","ALL","1994","440.02"
"ITA","","ALL","1995","450.4"
"ITA","","ALL","1996","460.98"
"ITA","","ALL","1997","471.41"
"ITA","","ALL","1998","481.43"
"ITA","","ALL","1999","490.96"
"ITA","","ALL","2000","500.6"
"ITA","","ALL","2001","509.98"
"ITA","","ALL","2002","518.4"
"ITA","","ALL","2003","521.96"
"ITA","","ALL","2004","525.16"
"ITA","","ALL","2005","535.53"
"ITA","","ALL","2006","534.38"
"ITA","","ALL","2007","538.31"
"ITA","","ALL","2008","541.56"
"ITA","","ALL","2009","545.11"
"ITA","","ALL","2010","549.19"
"ITA","","ALL","2011","569.93"
"ITA","","ALL","2012","578.67"
"ITA","","ALL","2013","578.18"
"ITA","","ALL","2014","588.36"
"ITA","","ALL","2015","585.03"
"ITA","","ALL","2016","592.24"
"ITA","","ALL","2017","599.17"
"KAZ","","ALL","1980","163.64"
"KAZ","","ALL","1981","166.63"
"KAZ","","ALL","1982","167.95"
"KAZ","","ALL","1983","165.01"
"KAZ","","ALL","1984","164.92"
"KAZ","","ALL","1985","168.4"
"KAZ","","ALL","1986","177.48"
"KAZ","","ALL","1987","179.18"
"KAZ","","ALL","1988","183.27"
"KAZ","","ALL","1989","182.44"
"KAZ","","ALL","1990","188.55"
"KAZ","","ALL","1991","189.97"
"KAZ","","ALL","1992","186.35"
"KAZ","","ALL","1993","181.19"
"KAZ","","ALL","1994","174.89"
"KAZ","","ALL","1995","172.99"
"KAZ","","ALL","1996","179.9"
"KAZ","","ALL","1997","179.81"
"KAZ","","ALL","1998","191.33"
"KAZ","","ALL","1999","181.2"
"KAZ","","ALL","2000","191.75"
"KAZ","","ALL","2001","195.52"
"KAZ","","ALL","2002","197.34"
"KAZ","","ALL","2003","193.4"
"KAZ","","ALL","2004","194.15"
"KAZ","","ALL","2005","192.47"
"KAZ","","ALL","2006","186.65"
"KAZ","","ALL","2007","184.69"
"KAZ","","ALL","2008","180.75"
"KAZ","","ALL","2009","182.55"
"KAZ","","ALL","2010","181.18"
"KAZ","","ALL","2011","183.09"
"KAZ","","ALL","2012","190.6"
"KAZ","","ALL","2013","193.89"
"KAZ","","ALL","2014","197.75"
"KAZ","","ALL","2015","207.69"
"KAZ","","ALL","2016","206.17"
"KAZ","","ALL","2017","197.89"
"KAZ","","ALL","2018","195.65"
"KAZ","","ALL","2019","195.92"
"KAZ","","ALL","2020","175.49"
"KAZ","","ALL","2021","191.36"
"KAZ","","ALL","2022","204.35"
"KGZ","","ALL","1985","111.22"
"KGZ","","ALL","1986","116.17"
"KGZ","","ALL","1987","127.35"
"KGZ","","ALL","1988","124.9"
"KGZ","","ALL","1989","122.14"
"KGZ","","ALL","1990","123.11"
"KGZ","","ALL","1991","117.83"
"KGZ","","ALL","1992","110.52"
"KGZ","","ALL","1993","102.52"
"KGZ","","ALL","1994","92.42"
"KGZ","","ALL","1995","94.5"
"KGZ","","ALL","1996","92.69"
"KGZ","","ALL","1997","94.28"
"KGZ","","ALL","1998","102.46"
"KGZ","","ALL","1999","95.7"
"KGZ","","ALL","2000","91.27"
"KGZ","","ALL","2001","94.4"
"KGZ","","ALL","2002","87.04"
"KGZ","","ALL","2003","88.83"
"KGZ","","ALL","2004","84.99"
"KGZ","","ALL","2005","89.06"
"KGZ","","ALL","2006","87.2"
"KGZ","","ALL","2007","85.1"
"KGZ","","ALL","2008","81.58"
"KGZ","","ALL","2009","88.27"
"KGZ","","ALL","2010","83.08"
"KGZ","","ALL","2011","90.38"
"KGZ","","ALL","2012","89.13"
"KGZ","","ALL","2013","89.62"
"KGZ","","ALL","2014","95.01"
"KGZ","","ALL","2015","91.75"
"KGZ","","ALL","2016","90.42"
"KGZ","","ALL","2017","89.15"
"KGZ","","ALL","2018","90.35"
"KGZ","","ALL","2019","86.87"
"KGZ","","ALL","2020","83.28"
"KGZ","","ALL","2021","81.38"
"KGZ","","ALL","2022","88.53"
"KGZ","","ALL","2023","86"
"LTU","","ALL","1975","224.82"
"LTU","","ALL","1979","225.27"
"LTU","","ALL","1980","251.85"
"LTU","","ALL","1981","246.52"
"LTU","","ALL","1982","254.11"
"LTU","","ALL","1983","267.03"
"LTU","","ALL","1984","271.6"
"LTU","","ALL","1985","276.79"
"LTU","","ALL","1986","263.96"
"LTU","","ALL","1987","265.57"
"LTU","","ALL","1988","269.05"
"LTU","","ALL","1989","260.11"
"LTU","","ALL","1990","270.08"
"LTU","","ALL","1991","277.42"
"LTU","","ALL","1992","286.96"
"LTU","","ALL","1993","302.29"
"LTU","","ALL","1994","313.11"
"LTU","","ALL","1995","323.03"
"LTU","","ALL","1996","341.15"
"LTU","","ALL","1997","359.4"
"LTU","","ALL","1998","378.49"
"LTU","","ALL","1999","394.07"
"LTU","","ALL","2000","401.17"
"LTU","","ALL","2001","405.09"
"LTU","","ALL","2002","420.64"
"LTU","","ALL","2003","442.23"
"LTU","","ALL","2004","472.15"
"LTU","","ALL","2005","485.29"
"LTU","","ALL","2006","528.21"
"LTU","","ALL","2007","556.71"
"LTU","","ALL","2008","570"
"LTU","","ALL","2009","562.84"
"LTU","","ALL","2010","575.02"
"LTU","","ALL","2011","589.87"
"LTU","","ALL","2012","593.55"
"LTU","","ALL","2013","603"
"LTU","","ALL","2014","611.84"
"LTU","","ALL","2015","615.55"
"LTU","","ALL","2016","625.22"
"LTU","","ALL","2017","610.7"
"LUX","","ALL","1981","279.48"
"LUX","","ALL","1982","315.83"
"LUX","","ALL","1983","303.69"
"LUX","","ALL","1984","315.47"
"LUX","","ALL","1985","325.32"
"LUX","","ALL","1986","337.69"
"LUX","","ALL","1987","343.23"
"LUX","","ALL","1988","325.66"
"LUX","","ALL","1989","333.77"
"LUX","","ALL","1990","369.04"
"LUX","","ALL","1991","355.72"
"LUX","","ALL","1992","376.31"
"LUX","","ALL","1993","365.49"
"LUX","","ALL","1994","381.13"
"LUX","","ALL","1995","406.15"
"LUX","","ALL","1996","398.22"
"LUX","","ALL","1997","416.15"
"LUX","","ALL","1998","432.86"
"LUX","","ALL","1999","423.62"
"LUX","","ALL","2000","412.02"
"LUX","","ALL","2001","426.89"
"LUX","","ALL","2002","430.32"
"LUX","","ALL","2003","455.89"
"LUX","","ALL","2004","445.53"
"LUX","","ALL","2005","434.04"
"LUX","","ALL","2006","444.3"
"LUX","","ALL","2007","437.08"
"LUX","","ALL","2008","437.11"
"LUX","","ALL","2009","388.11"
"LUX","","ALL","2010","406.54"
"LUX","","ALL","2011","421.34"
"LUX","","ALL","2012","407.94"
"LUX","","ALL","2013","389.06"
"LUX","","ALL","2014","401.03"
"LUX","","ALL","2015","407.5"
"LUX","","ALL","2016","416.14"
"LUX","","ALL","2017","407.29"
"LVA","","ALL","1980","253.21"
"LVA","","ALL","1981","250.37"
"LVA","","ALL","1982","248"
"LVA","","ALL","1983","256.36"
"LVA","","ALL","1984","275.37"
"LVA","","ALL","1985","276.05"
"LVA","","ALL","1986","273.9"
"LVA","","ALL","1987","297.76"
"LVA","","ALL","1988","287.93"
"LVA","","ALL","1989","268.25"
"LVA","","ALL","1990","283.65"
"LVA","","ALL","1991","285.79"
"LVA","","ALL","1992","298.89"
"LVA","","ALL","1993","291.58"
"LVA","","ALL","1994","312.69"
"LVA","","ALL","1995","326.23"
"LVA","","ALL","1996","337.54"
"LVA","","ALL","1997","347.41"
"LVA","","ALL","1998","377.26"
"LVA","","ALL","1999","374.78"
"LVA","","ALL","2000","373.3"
"LVA","","ALL","2001","380.08"
"LVA","","ALL","2002","401.05"
"LVA","","ALL","2003","407.44"
"LVA","","ALL","2004","448.05"
"LVA","","ALL","2005","454.35"
"LVA","","ALL","2006","477.61"
"LVA","","ALL","2007","483.79"
"LVA","","ALL","2008","457.08"
"LVA","","ALL","2009","483.69"
"LVA","","ALL","2010","533.38"
"LVA","","ALL","2011","569.01"
"LVA","","ALL","2012","572.38"
"LVA","","ALL","2013","583.31"
"LVA","","ALL","2014","582.8"
"LVA","","ALL","2015","578.79"
"LVA","","ALL","2016","582.54"
"LVA","","ALL","2017","605.59"
"MDA","","ALL","1980","147.98"
"MDA","","ALL","1981","149.82"
"MDA","","ALL","1982","158.54"
"MDA","","ALL","1983","159.56"
"MDA","","ALL","1984","161.75"
"MDA","","ALL","1985","173.81"
"MDA","","ALL","1986","179.74"
"MDA","","ALL","1987","177.94"
"MDA","","ALL","1988","176.03"
"MDA","","ALL","1989","177.1"
"MDA","","ALL","1990","183"
"MDA","","ALL","1991","184.25"
"MDA","","ALL","1992","171.56"
"MDA","","ALL","1993","177.53"
"MDA","","ALL","1994","176.08"
"MDA","","ALL","1995","168.57"
"MDA","","ALL","1996","162.18"
"MDA","","ALL","1997","197.69"
"MDA","","ALL","1998","189.75"
"MDA","","ALL","1999","174.12"
"MDA","","ALL","2000","186.45"
"MDA","","ALL","2001","163.9"
"MDA","","ALL","2002","167.81"
"MDA","","ALL","2003","176.56"
"MDA","","ALL","2004","190.1"
"MDA","","ALL","2005","193.37"
"MDA","","ALL","2006","205.32"
"MDA","","ALL","2007","209.71"
"MDA","","ALL","2008","213.21"
"MDA","","ALL","2009","225.57"
"MDA","","ALL","2010","220.44"
"MDA","","ALL","2011","226.97"
"MDA","","ALL","2012","230.48"
"MDA","","ALL","2013","237.2"
"MDA","","ALL","2014","249.13"
"MDA","","ALL","2015","232.99"
"MDA","","ALL","2016","279.48"
"MDA","","ALL","2017","284.8"
"MDA","","ALL","2018","282.67"
"MDA","","ALL","2019","285.24"
"MDA","","ALL","2020","234.66"
"MDA","","ALL","2021","328.66"
"MKD","","ALL","1980","174.59"
"MKD","","ALL","1982","178.84"
"MKD","","ALL","1984","154.24"
"MKD","","ALL","1985","170.19"
"MKD","","ALL","1987","155.14"
"MKD","","ALL","1988","104.04"
"MKD","","ALL","1989","93.86"
"MKD","","ALL","1990","153.5"
"MKD","","ALL","1991","142.46"
"MKD","","ALL","1994","194.3"
"MKD","","ALL","1995","276.39"
"MKD","","ALL","1996","255.81"
"MKD","","ALL","1997","282.59"
"MKD","","ALL","1998","306"
"MKD","","ALL","1999","264.09"
"MKD","","ALL","2000","263.38"
"MKD","","ALL","2001","274.46"
"MKD","","ALL","2002","270.42"
"MKD","","ALL","2003","296.14"
"MKD","","ALL","2004","280.24"
"MKD","","ALL","2005","284.36"
"MKD","","ALL","2006","299.62"
"MKD","","ALL","2007","285.82"
"MLT","","ALL","1992","308.88"
"MLT","","ALL","1993","321.91"
"MLT","","ALL","1994","345.75"
"MLT","","ALL","1995","365.7"
"MLT","","ALL","1996","349.33"
"MLT","","ALL","1997","396.86"
"MLT","","ALL","1998","401.06"
"MLT","","ALL","1999","417.02"
"MLT","","ALL","2000","408.23"
"MLT","","ALL","2001","416"
"MLT","","ALL","2002","414.68"
"MLT","","ALL","2003","411.71"
"MLT","","ALL","2004","428.14"
"MLT","","ALL","2005","469.45"
"MLT","","ALL","2006","485.25"
"MLT","","ALL","2007","527.56"
"MLT","","ALL","2008","413.75"
"MLT","","ALL","2009","432.94"
"MLT","","ALL","2010","453.97"
"MLT","","ALL","2011","479.2"
"MLT","","ALL","2012","431.94"
"MLT","","ALL","2013","443.99"
"MLT","","ALL","2014","490.76"
"MLT","","ALL","2015","473.88"
"MLT","","ALL","2016","475.91"
"MLT","","ALL","2017","481.35"
"MLT","","ALL","2018","648"
"MLT","","ALL","2019","502.29"
"MLT","","ALL","2020","474.89"
"MNE","","ALL","2002","618.6"
"MNE","","ALL","2013","394.55"
"NLD","","ALL","1989","384.5"
"NLD","","ALL","1990","391.68"
"NLD","","ALL","1991","398.06"
"NLD","","ALL","1992","414.81"
"NLD","","ALL","1993","415.1"
"NLD","","ALL","1994","429.77"
"NLD","","ALL","1995","429.08"
"NLD","","ALL","1996","438.2"
"NLD","","ALL","1997","437.84"
"NLD","","ALL","1998","441.61"
"NLD","","ALL","1999","450.61"
"NLD","","ALL","2000","452.9"
"NLD","","ALL","2001","464.73"
